name	AMCSD_code
F5 H2 O Rb2 V	17070
Cr F5 H2 O Tl2	17071
H16 O10 Sr	17309
Br H	17310
Br H	17311
Cl H	17312
Cl H	17313
Ba2 N6 Ni O12	18149
N6 Ni O12 Sr2	18150
N6 Ni O12 Pb2	18151
H12 Ir N9 O12	17268
Ir K3 N6 O12	17269
Ir N6 O12 Rb3	17270
Cs3 Ir N6 O12	17271
Ir N6 O12 Tl3	17272
Ba3 Ir2 N12 O24	17273
N S Tl	17274
Al O4 P	17072
Al As O4	17073
Chernovite-(Y)	12653
Xenotime-(Y)	12654
Hg N3 O6 Rb	17275
Cs Hg N3 O6	17276
Hg N3 O6 Tl	17277
Cd K N3 O6	17278
Cd N3 O6 Rb	17279
Cd Cs N3 O6	17280
Cd N3 O6 Tl	17281
Cd H4 N4 O6	17282
H2 O6 Sb2	17283
Au2 Cl6 Cs2	17006
Au2 Cl6 Cs2	17074
Ag Au Cl6 Cs2	17075
Cu2 Fe N6	17284
Cu Fe K2 N6	17285
Cu3 Fe2 K2 N12	17286
Cu Fe Li2 N6	17287
Cu Fe N6 Na2	17288
Cu Fe H8 N8	17289
Cu Fe N6 Rb2	17290
H16 Mg O10 P2	17291
H16 Ni O10 P2	17292
Co H16 O10 P2	17293
Cl2 H12 Mg O10	17294
Magnetite	17295
Jacobsite	17296
Fe Mn2 O4	17297
Fe K2 N6 Ni	17298
Fe N6 Ni2	17299
Co Fe K2 N6	17300
Co2 Fe N6	17301
In P	17076
As In	18190
In Sb	18191
Fluorarrojadite-(KFe)	12655
Fluorarrojadite-(KFe)	12656
Arrojadite-(KNa)	12657
Arrojadite-(KNa)	12658
Umohoite	17795
Hingganite-(Ce)	12659
Tavorite	12660
Levinsonite-(Y)	12661
Zugshunstite-(Ce)	12662
Akermanite	17811
Akermanite	17812
Qilianshanite	12663
Nepheline	16638
Fe Ni S2	17355
Co Fe S2	17356
Fe2 S Se	17357
Millerite	17358
Breithauptite	17652
Nickeline	17940
Jaipurite	17941
Millerite	17942
Pyrrhotite	18053
Pyrrhotite	18054
Troilite	18055
Pentlandite	18056
Achavalite	18200
Sederholmite	18201
Lithiophilite	17985
Ferrisicklerite	17986
Purpurite	18097
Hydroxylborite	12664
Chesnokovite	12665
Alumoklyuchevskite	17777
Calcioolivine	18297
Burovaite-Ca	18314
(Fe.612Mg.305Re.083)2(Fe.756Mg.244)O4	12666
(Fe.680Mg.282Re.038)2(Fe.784Mg.216)O4	12667
(Fe.447Mg.417Ru.115Ir.021)2(Fe.771Mg.229)O4	12668
(Fe.488Mg.435Rh.050Os.028)2(Fe.831Mg.169)O4	12669
Naujakasite	12670
(CH3)4NAlSi3O8*H2O	12671
Ferrohornblende	12672
Ni Se4 V2	16054
Lithiophosphate	12673
Selenium	12674
Krutovite	12675
NiP2	12676
Lanthanite-(La)	12677
Ni Rh2 Se4	16000
Pirssonite	12678
Gaylussite	12679
Hg3(AlCl4)2	15994
Bi3 Ga O11 Sb2	15993
Phosphoferrite	12680
Kryzhanovskite	12681
Sulphur	12682
Mitridatite	12683
Gatehouseite	12684
Co5(OH)4(PO4)2	12685
S4N4	12686
ZnCl2N2C14	12687
Parwelite	12688
N5C6CdS2	12689
CaC3H2O4*2H2O	12690
NaZnMoO4(OH)	12691
I4 U	16013
Wheatleyite	12692
Cs3 Mn3 O16 V4	16116
SrSiO3	16726
SrSiO3	16727
Rodolicoite	12693
Giniite	12694
Ferroalluaudite	12695
Serrabrancaite	12696
Cervantite	12697
Clinocervantite	12698
Si Ta4 Te4	12699
Ca3 Cr N3	12700
Al6 O18 Sr9	16355
F5 H2 Mn O Tl2	16425
F5 H2 Mn O Tl2	16426
Co Nb Te2	12701
Fe Nb Te2	12702
Ba6 Co25 S27	12703
Co(VO)2(PO4)2*4H2O	12704
Sincosite	12705
Sr(VO)2(PO4)2*4(H2O)	12706
Pb(VO)2(PO4)2*4(H2O)	12707
Bearsite	12708
Na2ZnPO4OH*7H2O	12709
Gd0.957 S	12710
Cu Nd O2.5	12711
Cu Nd O2.6	12712
Cu Nd O2.93	12713
Niahite	12714
Niahite	12715
Niahite	12716
LaCa2GeS4Cl3	12717
Sr3Ge2N2	12718
Sr2GeN2	12719
Cs5 H6 O35 Re W9	16694
Bariosincosite	12720
Ce K3 P2 S8	16750
In(PO4)*H2O	12721
Ca2In(PO4)(HPO4)2*H2O	12722
Franklinite	12723
Jamesonite	18283
Lillianite	18400
Lillianite	18401
Lillianite	18402
Lillianite	18403
Lillianite	18404
Lillianite	18405
SnxPt4SnySb12-y	17604
BeF2	18307
Lithiophosphate	12724
Taranakite	12725
Marcasite	12726
Marcasite	12727
Pyrite	12728
Pyrite	12729
Pyrite	12730
Zn.5Ni.5Fe2O4	12731
Zn.4Cd.1Ni.5Fe2O4	12732
Zn.3Cd.2Ni.5Fe2O4	12733
Cd.3Zn.2Ni.5Fe2O4	12734
Cd.4Zn.1Ni.5Fe2O4	12735
Cd.5Ni.5Fe2O4	12736
Mn3 N0.2 Rh	16882
Mn3 N0.25 Pt	16883
Mn3PtN0.25	16908
Mn3RhN0.2	16910
Laitakarite	12737
Pyrolusite	17791
MnO2	17792
Ramsdellite	17793
Akhtenskite	17794
Umbite	12738
Selenium	12739
Selenium	12740
Selenium	12741
Selenium	12742
Selenium	12743
Selenium	12744
Selenium	12745
Selenium	12746
Selenium	12747
Selenium	12748
Selenium	12749
Selenium	12750
Selenium	12751
Selenium	12752
Selenium	12753
Linzhiite	19018
Cohenite	17888
Ba2CuSi2O7	18759
Bi11.095 O20 P0.853	12754
Br6 H3 In K3 O1.5	12755
Br5 H2 In K2 O	12756
Al2 Ba2 Cu F14 Mn	16461
Al2 Ba2 Co F14 Mn	16462
Ba7 F34 Fe6 Mn	16538
Cd Mo0.5 O4 W0.5	12757
Cd O4 W	12758
B Co14 Nd2	16815
Hydrogarnet	15917
Fe Na O2	16128
Fe1.15 Ga0.85 O3	16706
Mn3 N Zn	16912
Xenotime (Tb)	16797
Vermiculite	12759
D5.97 La0.98 Mn1.13 Ni3.89	16930
Al1.06 D5.11 La0.98 Ni3.96	16931
D8.3 Mn23 Y6	16498
D18 Mn23 Y6	16499
D23 Mn23 Y6	16500
KAlF4	12760
KAlF4	12761
Cr2 Ni S4	16021
Mn O4 U	16098
Cr Dy O3	16094
Xenotime (Tb)	16796
D1.64 Mo O3	16447
Troilite 2H	16904
Ca O4 Ti2	16093
Co O4 U	16074
Mn O4 U	16073
D8.323 Mn23 Y6	16775
D18 Mn23 Y6	16776
D22.92 Mn23 Y6	16777
Fe P Pd	16741
As2 Au K5	16745
As2 Cu K5	16746
Au K5 P2	16747
F3.2 Fe0.8 Zr0.2	16427
F3.2 Fe0.8 Zr0.2	16453
Nb3 Si Te6	12762
LaNi5	12763
Fe17 Th2	16470
Fe17 Th2	16471
Fe17 Th2	16472
Fe17 Th2	16473
Fe17 Th2	16474
Fe17 Th2	16475
Fe17 Th2	16476
Fe17 Th2	16477
Fe17 Th2	16478
Fe17 Th2	16479
D3.054 Mn2 Zr	16454
D2.332 Mn2.15 Zr0.85	16455
D2.83 Mn2 Zr	16456
D2.113 Mn2.227 Zr0.772	16457
Cr Cu2 O12 P3 Zr	16480
Ce2 Fe17 N3	16448
Ce2 Fe17 N3	16449
Fe17 N3 Nd2	16450
Fe17 N3 Nd2	16451
Fe10.12 Mo1.88 N0.8 Y	16439
Fe10.12 Mo1.88 N0.8 Y	16440
Fe10.52 Mo1.48 N0.8 Nd	16441
Fe10.48 Mo1.52 N0.8 Nd	16442
Mn2 Pr Si2	16435
Mn2 Pr Si2	16436
Mn2 Nd Si2	16437
Mn2 Nd Si2	16438
Ba2 Cu1.06 O6 Tl1.94	16485
Li0.93 O4 Ti2	16486
Li0.89 O4 Ti2	16487
Li0.86 O4 Ti2	16488
H0.95 Ni Ti	16489
D1.4 Ni Ti	16490
D2.35 Fe17.17 Ti2.28 Y2	16531
Ce3 Cl6 N	12764
Os3.32 Si0.68 U2	16559
Ru2.83 Si1.17 U2	16724
Co D6.12 La Ni4	12765
Al0.3 Co0.749 D5.56 La Mn0.4 Ni3.548	12766
Er4 Ir13 Si9	16564
Ce Ir3 Si2	16565
Cr1.8 D2.46 Mn0.2 Zr	16566
Cr1.8 D3.66 Fe0.2 Zr	16567
Co0.2 Cr1.8 D3.615 Zr	16568
Cr1.8 D3.525 Ni0.2 Zr	16569
Cr1.8 Cu0.2 D3.684 Zr	16570
Cr2 D3.51 Zr	16571
Cr1.8 D3.8 Mn0.2 Zr	16572
Cr1.8 D3.65 Fe0.2 Zr	16573
Co0.2 Cr1.8 D3.56 Zr	16574
F2 Gd K O3	12767
Ge6 Mn6 Tm	12768
Ge6 Mn6 Tm	12769
Ge6 Lu Mn6	12770
Ge6 Lu Mn6	12771
Ge6 Lu Mn6	12772
Ce3 Pd6 Sb5	12773
Cr1.6 Cu0.2 D3.78 Ni0.2 Zr	16598
Cr1.4 Cu0.3 D3.48 Ni0.3 Zr	16599
Cr1.2 Cu0.4 D3.51 Ni0.4 Zr	16600
Cr1.6 Cu0.2 D3.8 Ni0.2 Zr	16601
Ce3 Cl6 N	12774
K2 Ni3 S4	12775
As2 Ce Pd3	12776
Stolzite	12777
Pb7W8O(32-x)	12778
Deloryite	12779
Ba5Si2N6	12780
Ba3 Ge2 N2	12781
D0.41 Nb Se2	16618
D0.62 Nb Se2	16619
D0.49 Nb Se2	16620
D0.51 Nb Se2	16621
H0.07 Nb Se2	16622
H0.07 Nb Se2	16623
Ce2 Co Si3	12782
Stillwellite-(La)	18730
D0.7 Fe11.28 Ho Ti0.72	16670
Cr6 Ge5.992 Tb	12783
Cr6 Ge5.992 Tb0.951	12784
Cr6 Ge5.992 Tb0.951	12785
Cu N Sr	12786
Cu3 N5 Sr6	12787
Cr6 Dy Ge6	12788
Cr6 Dy Ge6	12789
Cr6 Er Ge6	12790
Cr6 Er Ge6	12791
Cr6 Ge6 Ho	12792
Er Fe6 Ge6	12793
Er Fe6 Ge6	12794
Cr1.794 D3.38 Ni0.206 Zr	16671
Cr1.454 D3.384 Ni0.546 Zr	16672
Cr1.244 D3.3 Ni0.756 Zr	16673
Ba2 Ga Ge N	12795
Ba2.35 Ge2 N2 Sr0.65	12796
Stillwellite-(Nd)	18729
Au0.73 Ce Ge1.27	12797
La0.875 Mn O3 Sr0.125	12798
La0.875 Mn O3 Sr0.125	12799
La0.875 Mn O3 Sr0.125	12800
Cr Dy Ge6 Mn5	12801
Cr1.5 Dy Ge6 Mn4.5	12802
Cr2 Dy Ge6 Mn4	12803
Cr4 Dy Ge6 Mn2	12804
Cr5 Dy Ge5.9 Mn	12805
Dy Ge6 Mn6	12806
Li0.66 Mn1.34 N	12807
Li0.86 Mn1.14 N	12808
Ce2 Ni15.11 Si1.89	16751
Ce2 Ni15.11 Si1.89	16752
Fe6 Ge6 Y	16753
Fe6 Ge6 Lu	16754
Fe6 Ge6 Hf	16755
Fe6 Ge6 Hf	16756
Ce2 D4.7 Fe17	16757
Ce2 D3.7 Fe16 Si	16758
Ce2 D2.78 Fe15 Si2	16759
Ce2 D0.79 Fe14 Si3	16760
Mg3V2O6	12809
Co3 Ge2.884 Tb0.624	12810
Co2 Ge2 Tb	12811
Co3 Ge2.884 Tb0.624	12812
Co2 Ge2 Tb	12813
Co2 Ge2 Tb	12814
Co2 Ge2 Tb	12815
Ca3 Ga2 N4	12816
Ce3 I S8 Si2	16761
Ce Fe11.04 H0.87 Ti0.96	16762
Ba Co O5 Yb2	12817
Co9 Si2 Sm	16763
Co9 Si2 Sm	16764
Ba Cu N	12818
Ba16 Cu13 N15	12819
Ba Ca4 Cu2 N4	12820
Cr Cu P2 Se6	12821
Cu In P2 Se6	12822
Sr.75Rh4O8	12823
Stolzite	12824
Stolzite	12825
Stolzite	12826
Stolzite	12827
Stolzite	12828
B2 O6 Sr	18245
B5 Ca3 La3 O15	18238
Al2 B2 Na2 O7	18235
Al2 B2 Na2 O7	18243
B Ca Ga O4	18234
B Ca Ga O4	18239
B2 Na3 O6 Y	18244
Marokite	12829
Marokite	12830
Hg3Te2BrI	12831
Arzakite	12832
Arsenic	12833
Arsenic	12834
Arsenic	12835
Antimony	12836
Antimony	12837
Antimony	12838
Bismuth	12839
Bismuth	12840
Bismuth	12841
Cu O4 W	15983
Diamond	12842
Silicon	12843
Germanium	12844
N0.61 Ti	18232
Ca O3 Sn	12845
Ge2 N2 O	12846
Ge2 N2 O	12847
Ge2 N2 O	12848
Ge2 N2 O	12849
Ge2 N2 O	12850
Ge2 N2 O	12851
Ge2 N2 O	12852
Ge2 N2 O	12853
Ge2 N2 O	12854
Ge2 N2 O	12855
Ge2 N2 O	12856
Molysite	12857
Nitratine	12858
Corundum	12859
GeO2	19056
GeO2	19057
GeO2	19058
GeO2	19059
GeO2	19060
Forsterite	19684
Forsterite	19685
Forsterite	19686
Tephroite	19687
Forsterite	19688
Tephroite	19689
Tephroite	19690
Tephroite	19691
Tephroite	19692
Tephroite	19693
Phillipsite-K	12860
Chabazite-Ca	12861
Sanidine	12862
Albite	12863
Augite	12864
Illite	12865
Quartz	12866
Cohenite	19098
Cohenite	19099
Cohenite	19100
Cohenite	19101
Cohenite	19102
Cohenite	19103
Cohenite	19104
Cohenite	19105
Cohenite	19106
Cohenite	19107
Cohenite	19108
Cohenite	19109
Cohenite	19110
Cohenite	19111
Cohenite	19112
Cohenite	19113
Cohenite	19114
Cohenite	19115
Cohenite	19116
Cohenite	19117
Cohenite	19118
Cohenite	19119
Cohenite	19120
Cohenite	19121
Cohenite	19122
Cohenite	19123
Cohenite	19124
Cohenite	19125
Cohenite	19126
Cohenite	19127
Cohenite	19128
Calcite	12867
Calcite	12868
Molybdite	12869
Molybdite	12870
Chlorartinite	19537
Magnesium	12871
Aluminum	12872
Aluminium	12873
Lead	12874
Tin	12875
Bismuth	12876
Beryllium	12877
Beryllium	12878
Beryllium	12879
Beryllium	12880
Beryllium	12881
Beryllium	12882
Beryllium	12883
Beryllium	12884
Beryllium	12885
Beryllium	12886
Beryllium	12887
Beryllium	12888
Beryllium	12889
Beryllium	12890
Beryllium	12891
Beryllium	12892
Beryllium	12893
Beryllium	12894
Beryllium	12895
Beryllium	12896
Beryllium	12897
Beryllium	12898
Beryllium	12899
Beryllium	12900
Beryllium	12901
Vanadium	12902
Copper	12903
Cr2MnS4	12904
Daubreelite	12905
CoCr2S4	12906
Cuprokalininite	12907
Kalininite	12908
Zincochromite	12909
ZnCr2Se4	12910
Manganochromite	12911
CdCr2O4	12912
CdCr2Se4	12913
Corundum	12914
Corundum	12915
Corundum	12916
Corundum	12917
Corundum	12918
Corundum	12919
Corundum	12920
Corundum	12921
Corundum	12922
Corundum	12923
Corundum	12924
Corundum	12925
Corundum	12926
Corundum	12927
Hematite	17731
Hematite	17732
Hematite	17733
Hematite	17734
Hematite	17735
Hematite	17736
Eskolaite	17737
Eskolaite	17738
Eskolaite	17739
Eskolaite	17740
Karelianite	17741
Karelianite	17742
Karelianite	17743
Karelianite	17744
Cristobalite	12928
Cristobalite	12929
Cristobalite	12930
Bromellite	19176
Bromellite	19177
Bromellite	19178
Bromellite	19179
Bromellite	19180
Bromellite	19181
Bromellite	19182
Bromellite	19183
Bromellite	19184
Bromellite	19185
Bromellite	19186
Bromellite	19187
Bromellite	19188
Bromellite	19189
Bromellite	19190
B Fe14 Nd2	16602
B Fe14 H1.04 Nd2	16603
B Fe14 H1.86 Nd2	16604
B Fe14 H3.31 Nd2	16605
B Fe14 H4.73 Nd2	16606
Wustite	18042
Wustite	18043
Wustite	18044
Wustite	18045
Wustite	18046
Wustite	18047
Wustite	18048
Ice Ih	17930
Nahcolite	17923
H6 N O2 P	17230
Ag0.5 Au0.5 Cl3 Cs	17248
Au Cl3 Cs	17249
Sulfur	18039
Cl9 Cs3 Tl2	17540
Diaspore	17933
P	17251
Lepidocrocite	17932
Iron	12931
Nickel	12932
Aluminum	12933
Aluminium	12934
Gold	12935
Silver	12936
Molybdenum	12937
Tungsten	12938
Magnesium	12939
Zinc	12940
Cadmium	12941
Antimony	12942
Bismuth	12943
Cl6 H4 K3 O2 Tl	17428
Br6 H2.286 O1.143 Rb3 Tl	17429
Ice II	17962
Oxammite	18010
Ice III	17931
Ag3 O4 P	17250
Proustite	18040
Pyrargyrite	18041
Ge S2	17431
Po	17430
B3 K3 O6	17432
Na2 O4 S	17433
Cuprospinel	12944
Magnesiochromite	12945
CdCr2O4	12946
Franklinite	12947
Franklinite	12948
Franklinite	12949
TiZn2O4	12950
Nichromite	12951
Hercynite	12952
Rhabdophane-(Ce)	19169
Monazite-(Ce)	19170
F2 H K	16891
Eriochalcite	16637
Portlandite	12953
Portlandite	16656
Lithium	12954
Lithium	12955
Xenon	12956
Xenon	12957
Xenon	12958
Xenon	12959
Xenon	12960
Xenon	12961
Xenon	12962
Xenon	12963
Xenon	12964
Xenon	12965
Xenon	12966
Xenon	12967
Xenon	12968
Xenon	12969
Xenon	12970
Xenon	12971
Fluorine	12972
Rokuhnite	12973
MnCl2*2(H2O)	12974
Hydrate - ethylene oxide	12975
Hydrogen peroxide	16126
(CH3)2NH2CuCl3	12976
CoCl2(H2O)2	12977
CoCl2(H2O)2	12978
Cu(HCOO)2*4H2O	12979
O2PtF6	12980
Ludlamite	12981
Ludlamite	12982
Cryptohalite	12983
LiAlO2	12984
LiBO2	12985
Mascagnite	12986
Mascagnite	12987
Bararite	12988
Lonsdaleite	12989
H2 Li2 O5 S	16127
Fluorine	12990
Heterogenite	12991
Heterogenite	12992
Nickelbischofite	12993
Nickelbischofite	12994
Nickelbischofite	12995
Nitrogen	12996
Nitrogen	12997
Nitrogen	12998
Nitrogen	12999
Nitrogen	13000
Nitrogen	13001
Nitrogen	13002
Nitrogen	13003
Gallite	13004
Roquesite	13005
Gallium	13006
Gallium	13007
Phosphorus	13008
Phosphorus	13009
Phosphorus	13010
Phosphorus	13011
Phosphorus	13012
Phosphorus	13013
Phosphorus	13014
Phosphorus	13015
Phosphorus	13016
Phosphorus	13017
Phosphorus	13018
Ice IV	18368
Al11 Gd0.46 La0.43 Mg0.635 O18.46	13019
Methane hydrate	19136
Ice	18366
Ice	18366
Daubreelite	17554
Carbon	13020
Braithwaiteite	13021
Gerhardtite	13022
Schultenite	13023
F3 K N O3 Sb	16001
F3 H2 N Na O4 Sb	16062
F6 U	16147
F6 Mo	16148
F6 W	16149
Al6 F34 Na2 Sr7	13024
K2AlF5*(H2O)	13025
K2AlF5	13026
Pyrargyrite	13027
Juabite	18499
Poughite	18500
Rodalquilarite	18501
Br6 N3 P3	16032
Gd0.29 O3 Ta0.87 W0.13	13028
Gd0.07 O3 Ta0.21 W0.79	13029
H3 O7 Sb W	13030
H4 N O6 Sb W	13031
Ag H2 O7 Sb W	13032
H1.1 Nb O6.05 W	13033
H1.5 O6.25 Ta W	13034
H2 Li Nb O7 W	13035
Plumbopyrochlore	13036
Plumbomicrolite	13037
CdNb2O6*H2O	13038
CdTa2O6*H2O	13039
Ca0.40H1.20Nb2O6*H2O	13040
Ca0.50HTa2O6*H2O	13041
Sr0.40H1.20Nb2O6*H2O	13042
Sr0.25H1.50Ta2O6*H2O	13043
Ba0.50HNb2O6*H2O	13044
Ba0.40H1.20Ta2O6*H2O	13045
Pyrochlore	13046
H3.2 Nb2 O7 Sr0.4	13047
Microlite	13048
H3.5 O7 Sr0.25 Ta2	13049
Bariomicrolite	13050
Bariopyrochlore	13051
Krotite	17810
Krotite	17810
Jeanbandyite	13052
F4 O U	16177
Br5 U	16178
Dzhalindite	13053
Dzhalindite	13054
Nd O4 Os	13055
Cu1.8 Mo6 S8	16497
As2 Np	16853
Gupeiite	19762
Cu3 Mn4 O12 Y	16157
Cu3 Mn4 O12 Y	16158
Ba Fe16 Mg2 O27	16641
ZnFeF5(H2O)2	13056
Barioferrite	13057
Barioferrite	13058
Barioferrite	13059
Barioferrite	13060
Barioferrite	13061
Barioferrite	16241
F6 Fe Nb	13062
F6 Fe Nb	13063
F6 Fe Nb	13064
F6 Fe Nb	13065
Ba Fe6.06 O11 Zn0.94	16675
Fe15.9 Mn1.44 O27 Sr Zn0.66	16344
Ba0.99 Fe6.02 O11 Zn0.94	16398
Ba0.7 Fe6.16 O11 Sr0.27 Zn0.83	16399
Ba0.49 Fe6.13 O11 Sr0.47 Zn0.84	16400
Ba0.28 Fe6.07 O11 Sr0.67 Zn0.88	16401
Fe12 O19 Sr	16721
Fe12 O19 Sr	16722
Fe2 Na3 O12 P3	16402
Ba0.98 Fe5.905 O11 Zn0.94	16576
Ba0.96 Co0.985 Fe6.015 O11	16577
Co9 Si2 Sm	16575
Florensovite	15897
Fe6 Ge6 Tb	13066
Fe6 Ge6 Tb	13067
Fe6 Ge6 Tb	13068
Fe6 Ge6 Tb	13069
As6 In4 K4	16418
In4 K4 Sb6	16419
Cu La2 O6 Ti	13070
Cu Nd2 O3.5	13071
Ni3 O9 Sr4	13072
Hg O14 P4 V2	13073
O14 P4 Pb V2	13074
Cu Fe O6 Pb2 Sr2	13075
Cu Fe O6 Pb2 Sr2	13076
Cu Fe O6 Pb2 Sr2	13077
Bi0.72 Eu0.28 O4 V	13078
Al2O3	13079
Ce3 I S8 Si2	16768
Antimony	13080
Antimony	13081
Antimony	13082
Antimony	13083
Antimony	13084
Antimony	13085
Y0.5Al2.7Si9.3N15.1O0.9	13086
Copper	13087
Copper	13088
Copper	13089
Copper	13090
Copper	13091
Copper	13092
Copper	13093
Copper	13094
Copper	13095
Copper	13096
Nickel	13097
Nickel	13098
Nickel	13099
Nickel	13100
Nickel	13101
Nickel	13102
Nickel	13103
Nickel	13104
Nickel	13105
Nickel	13106
Nickel	13107
Gold	13108
Gold	13109
Gold	13110
Gold	13111
Gold	13112
Gold	13113
Gold	13114
Gold	13115
Gold	13116
Gold	13117
Silver	13118
Silver	13119
Silver	13120
Silver	13121
Silver	13122
Silver	13123
Silver	13124
Silver	13125
Silver	13126
Ba2 Ce O6 Pt	13127
Titanium	13128
Rengeite	13129
Rengeite	13130
Watatsumiite	13131
Tridymite	13132
Tridymite	13133
Tridymite	13134
Hingganite-(Y)	19357
Beaverite-(Zn)	18659
Sphalerite	18328
Sibirskite	13135
Epidote-(Sr)	13136
Conichalcite	18380
Conichalcite	18381
Cavansite	19264
Pentagonite	19265
Potassic-ferropargasite	13137
Parasibirskite	13138
Piemontite	18299
Pumpellyite-(Mg)	18298
Ehimeite	18696
Bukovskyite	19196
Andorite IV	19736
Luobusaite	19737
Ianthinite	13139
Macedonite	17934
Cesium	13140
Gallium	13141
ScVO4	16655
Kangite	16795
Strontium	13142
Strontium	13143
Strontium	13144
Barium	13145
Arcanite	18287
Calcium	13146
Calcium	13147
Calcium	13148
F6 Xe2	16007
BaTiO3	18583
BaTiO3	18584
BaTiO3	18585
BaTiO3	18586
BaTiO3	18587
BaTiO3	18588
BaTiO3	18589
BaTiO3	18590
BaTiO3	18591
Barioperovskite	18592
Barioperovskite	18593
Barioperovskite	18594
Barioperovskite	18595
Barioperovskite	18596
Cd O4 W	13149
Cd Mo O4	13150
Cd Mo0.25 O4 W0.75	13151
Cd Mo0.75 O4 W0.25	13152
Tschernichite	13153
Tschernichite	13154
Hydrate - tetrahydrofuran	13155
Hydrate - tetrahydrofuran	13156
Hydrate - tetrahydrofuran	13157
Hydrate - tetrahydrofuran	13158
Hydrate - tetrahydrofuran	13159
Hydrate - tetrahydrofuran	13160
Fluorite	13161
Niter	13162
Niter	13163
Nb Se3	16898
Nb Se3	16922
Archerite	13164
Archerite	13165
Archerite	13166
Archerite	13167
Al F4 Rb	13168
Al F4 Rb	13169
Al F4 Rb	13170
RbAlF4	13171
Al F4 Rb	13172
F5 Fe2 H4 O2	13173
F5 Fe2 H4 O2	13174
F5 Fe2 H4 O2	13175
KAlF4	13176
KAlF4	13177
KAlF4	13178
Ba S3 V	16284
Ba S3 V	16285
Ba S3 V	16286
Ba S3 V	16287
Nickeline	13179
Nickeline	13180
Carrollite	13181
Beryllium	13182
Beryllium	13183
Beryllium	13184
Beryllium	13185
Beryllium	13186
Beryllium	13187
Beryllium	13188
Beryllium	13189
Beryllium	13190
Beryllium	13191
Li O2 Rh	16101
Cu O2 Rh	16102
Co4 Nb2 O9	16153
Mn4 Nb2 O9	16154
Tellurobismuthite	13192
Kawazulite	13193
Skippenite	13194
Paraguanajuatite	13195
MnNb3S6	13196
NiNb3S6	13197
CoNb3S6	13198
Edgarite	13199
BiFeO3	13200
As0.5 Cr Sb0.5	16844
As0.67 Cr Sb0.33	16845
As0.72 Cr Sb0.28	16846
Lawrencite	18598
Lawrencite	18599
Lawrencite	18600
Lawrencite	18601
Lawrencite	18602
Scheelite	13201
Scheelite	13202
Scheelite	13203
Scheelite	13204
Scheelite	13205
Scheelite	13206
Powellite	13207
Powellite	13208
Powellite	13209
Powellite	13210
Powellite	13211
Powellite	13212
Powellite	13213
Potassium	13214
Potassium	13215
Potassium	13216
Potassium	13217
Potassium	13218
Potassium	13219
Potassium	13220
Potassium	13221
Potassium	13222
Potassium	13223
Potassium	13224
Potassium	13225
Potassium	13226
Potassium	13227
Potassium	13228
Potassium	13229
Potassium	13230
Potassium	13231
Potassium	13232
Potassium	13233
Potassium	13234
Tl3Fe2S4	13235
Raguinite	13236
Ba Bi Cu La O6 Pb	13237
Ba Cu2 Nd O7 Sr Tl	13238
Cu2 Nd O7 Sr2 Tl	13239
Ba Cu2 O7 Sr Tl Y	13240
Cu2 O7 Sr2 Tl Y	13241
Fe2 O8 Sr3 Tl0.95	13242
Fe2 O8 Pb0.485 Sr3 Tl0.485	13243
(Li.5K.5)2CO3	13244
(Li.5K.5)2CO3	13245
Zabuyelite	13246
Zabuyelite	13247
Zabuyelite	13248
K2CO3	13249
K2CO3	13250
(Li.43K.57)2CO3	13251
Ti3SiC2	13252
BaZn2Si2O7	19238
Hexacelsian	13253
Brownleeite	13254
Kusachiite	13255
Kusachiite	13256
Kusachiite	13257
Kusachiite	13258
Al F3	13259
Co F6 Zr	16666
Co F6 Zr	16667
F4 Fe Rb	13260
F4 H2 K Mn O	13261
F4 H2 Mn O Rb	13262
La2NiO4	13263
La2NiO4	13264
La2NiO4	13265
La2NiO4	13266
Tenorite	18822
Tenorite	18823
Fe11 Th	16392
Fe11 Th	16393
Fe11 Th	16394
Fe11 Th	16395
Fe11 Th	16396
Fe11 Th	16397
F3 H4 Mn N	16428
Fe17 N2.964 Th2	16491
Fe17 N2.964 Th2	16492
D4.956 Fe17 Th2	16493
D4.668 Fe17 Th2	16494
Fe17 H4.272 Th2	16495
Fe17 H4.284 Th2	16496
F3 H4 Mn N	13267
F3 H4 Mn N	13268
F3 H4 Mn N	13269
F3 H4 Mn N	13270
Erythrosiderite	13271
Cl5 D2 Fe K2 O	13272
Cl5 D2 Fe K2 O	13273
Cl5 D2 Fe K2 O	13274
Cl5 D2 Fe K2 O	13275
Cl5 D2 Fe O Rb2	13276
Cl5 D2 Fe O Rb2	13277
Cl5 D2 Fe O Rb2	13278
Cl5 D2 Fe O Rb2	13279
Bi2 Fe2 O11 Sr2.591	13280
K2 O6 S2	16728
KTiOPO4:	13281
KTiOPO4:	13282
Elpasolite	16765
Elpasolite	16766
Elpasolite	16767
Schafarzikite	18888
Schafarzikite	18889
Schafarzikite	18890
Clinoatacamite	17751
SrFe2As2	18355
SrFe2As2	18356
EuFe2As2	18357
EuFe2As2	18358
Akdalaite	13283
Akdalaite	13284
Akdalaite	13285
Al Cl4 Na	13286
Al Cl4 Na	13287
Shortite	13288
Barytocalcite	13289
Sulphohalite	18630
BHO2	17550
Silver	18275
Na2 O4 Si Zn	16892
Ge Na2 O4 Zn	16918
Boron	13290
Fluorine	13291
Fe Nd O4 Sr	16803
